Unnamed: 0,post_id,post_created,post_text,user_id,followers,friends,favourites,statuses,retweets,label,notdepression,severe,moderate,PERSONALIZATION,EMOTIONALREASONING,LABELING,OVERGENERALIZING,REWARDFALLACY,SHOULDSTATEMENTS,CATASTROPHIZING,NODISTORTION
837.0,6.52834837196329e+17,Sat Oct 10 13:15:28 +0000 2015,Brief #mental #health check ups: http://t.co/HTtmShbJWP,3346224328.0,189.0,169.0,698.0,3694.0,0.0,1.0,0.9516568779945374,0.008842241019010544,0.039500825107097626,0.1406564712524414,0.02039995603263378,0.1209816113114357,0.006055318750441074,0.021414313465356827,0.6101129651069641,0.004446673672646284,0.07593264430761337
838.0,6.528273340772311e+17,Sat Oct 10 12:45:40 +0000 2015,Do you know any one diagnosed with #dysthymia?,3346224328.0,189.0,169.0,698.0,3694.0,0.0,1.0,0.9871158003807068,0.0027320366352796555,0.010152147151529789,0.017442218959331512,0.001241664052940905,0.11793449521064758,0.17071574926376343,0.0012511445675045252,0.002965049585327506,0.007118464447557926,0.681331217288971
839.0,6.528197298669691e+17,Sat Oct 10 12:15:27 +0000 2015,Famous figures and mental illness: #mentalillness http://t.co/RAF3ka0cV1,3346224328.0,189.0,169.0,698.0,3694.0,0.0,1.0,0.9321829676628113,0.030977897346019745,0.036839116364717484,0.0010483106598258018,0.9717427492141724,0.0062891715206205845,0.006911715492606163,0.0006604189402423799,0.0040427870117127895,0.0002620974264573306,0.009042655117809772
840.0,6.528121926146007e+17,Sat Oct 10 11:45:30 +0000 2015,Have you ever been #discriminated against?,3346224328.0,189.0,169.0,698.0,3694.0,0.0,1.0,0.9779266715049744,0.003378315595909953,0.018695030361413956,0.18156683444976807,0.005337891168892384,0.6359301805496216,0.05930064991116524,0.0006275295163504779,0.01911308988928795,0.00537418806925416,0.09274963289499283
841.0,6.528046609155318e+17,Sat Oct 10 11:15:34 +0000 2015,Is it you or is it #racist: http://t.co/1TQ0y3XM4a,3346224328.0,189.0,169.0,698.0,3694.0,0.0,1.0,0.9581668376922607,0.0027820465620607138,0.039051152765750885,0.03290879353880882,0.004565959330648184,0.8082045316696167,0.08324525505304337,0.0005458802334032953,0.010333859361708164,0.0033451940398663282,0.05685048550367355
842.0,6.527970463788605e+17,Sat Oct 10 10:45:18 +0000 2015,Has #resentment every got the best of you?,3346224328.0,189.0,169.0,698.0,3694.0,0.0,1.0,0.9709148406982422,0.003489141818135977,0.02559599280357361,0.004863194655627012,0.0014178386190906167,0.37073245644569397,0.2881823182106018,0.001509724766947329,0.015199844725430012,0.21812839806079865,0.09996621310710907
843.0,6.527894995634954e+17,Sat Oct 10 10:15:19 +0000 2015,Tackling feelings of #resentment? http://t.co/xNxLFT0YIa,3346224328.0,189.0,169.0,698.0,3694.0,0.0,1.0,0.9068726301193237,0.0024480947759002447,0.0906793400645256,0.0026281997561454773,0.0007474948652088642,0.05819214880466461,0.725715696811676,0.002454068511724472,0.001275601563975215,0.17225238680839539,0.03673447668552399
844.0,6.527819411634545e+17,Sat Oct 10 09:45:17 +0000 2015,What are your thoughts about #hypnosis?,3346224328.0,189.0,169.0,698.0,3694.0,1.0,1.0,0.9556372761726379,0.003080714261159301,0.0412820503115654,0.005160950124263763,0.0012837498215958476,0.02407885529100895,0.014658010564744473,0.001880170195363462,0.001934706000611186,0.0014752143761143088,0.9495284557342529
845.0,6.527743954763735e+17,Sat Oct 10 09:15:18 +0000 2015,Is #hypnosis safe? http://t.co/7UC4Inuy7D,3346224328.0,189.0,169.0,698.0,3694.0,2.0,1.0,0.9898031949996948,0.003944913391023874,0.006251856219023466,0.0017464739503338933,0.0025723802391439676,0.0007518809288740158,0.0008946561138145626,0.0018642980139702559,0.977233350276947,0.0032607666216790676,0.01167619600892067
846.0,6.52766830902313e+17,Sat Oct 10 08:45:14 +0000 2015,Have you every been distracted by voices in your head? #hallucinations,3346224328.0,189.0,169.0,698.0,3694.0,0.0,1.0,0.9784412384033203,0.004068310838192701,0.017490457743406296,0.0029876551125198603,0.0019207248697057366,0.055086951702833176,0.01383561547845602,0.003419534070417285,0.0028176861815154552,0.0015892303781583905,0.9183425903320312
847.0,6.527517236148797e+17,Sat Oct 10 07:45:13 +0000 2015,When did you stop sleeping with the light on? #fear #anxiety,3346224328.0,189.0,169.0,698.0,3694.0,0.0,1.0,0.9817131161689758,0.0027139706071466208,0.015572909265756607,0.0015485393814742565,0.00034068647073581815,0.016675511375069618,0.2291339784860611,0.0038801489863544703,0.005481586325913668,0.704317033290863,0.038622476160526276
848.0,6.527441652861174e+17,Sat Oct 10 07:15:11 +0000 2015,Are you #afraid of the dark? http://t.co/LG2Q0EbTGB,3346224328.0,189.0,169.0,698.0,3694.0,0.0,1.0,0.9770737290382385,0.004496641922742128,0.018429672345519066,0.021298345178365707,0.09035754203796387,0.7839304804801941,0.04468243569135666,0.0011893295450136065,0.0011532171629369259,0.0012140945764258504,0.056174568831920624
849.0,6.527366269935903e+17,Sat Oct 10 06:45:13 +0000 2015,Do you think your treatment for #depression is working?,3346224328.0,189.0,169.0,698.0,3694.0,0.0,1.0,0.9789003133773804,0.00215346971526742,0.01894616335630417,0.01048603467643261,0.0010034171864390373,0.2133837789297104,0.04054844751954079,0.000759641348849982,0.002599369501695037,0.0016766793560236692,0.72954261302948
850.0,6.527290521811886e+17,Sat Oct 10 06:15:07 +0000 2015,Significant undertreatment of #depression: http://t.co/2zoFGUE7Jf,3346224328.0,189.0,169.0,698.0,3694.0,0.0,1.0,0.9352909922599792,0.012080661021173,0.05262839421629906,0.0022906451486051083,0.6018630862236023,0.35571229457855225,0.005426270421594381,0.0017565697198733687,0.002640599152073264,0.00030853276257403195,0.030001893639564514
851.0,6.527215147233444e+17,Sat Oct 10 05:45:10 +0000 2015,How does #OCD impact your daily routine?,3346224328.0,189.0,169.0,698.0,3694.0,0.0,1.0,0.9248496294021606,0.003590700449422002,0.07155967503786087,0.0019184706034138799,0.0019337680423632264,0.010565303266048431,0.07144592702388763,0.009966728277504444,0.017156779766082764,0.017947612330317497,0.8690653443336487
852.0,6.527139557486756e+17,Sat Oct 10 05:15:08 +0000 2015,Overcoming #OCD: http://t.co/pQqXIOLUq1,3346224328.0,189.0,169.0,698.0,3694.0,0.0,1.0,0.9885636568069458,0.003323762444779277,0.008112555369734764,0.8282614350318909,0.001595682930201292,0.007090534549206495,0.003111417405307293,0.0034451584797352552,0.0027903574518859386,0.0006414778181351721,0.15306392312049866
853.0,6.527063952849961e+17,Sat Oct 10 04:45:05 +0000 2015,What medications are work best for your #bipolar symptoms?,3346224328.0,189.0,169.0,698.0,3694.0,0.0,1.0,0.9835394620895386,0.004206073936074972,0.012254479341208935,0.0022617727518081665,0.0014141708379611373,0.010388975031673908,0.024791410192847252,0.003181283827871084,0.0011160377180203795,0.0019803866744041443,0.9548659324645996
854.0,6.526988466031657e+17,Sat Oct 10 04:15:06 +0000 2015,#Bipolar advantage: http://t.co/RkjfcDGGmg,3346224328.0,189.0,169.0,698.0,3694.0,0.0,1.0,0.808258056640625,0.15386375784873962,0.037878237664699554,0.011642009019851685,0.16088521480560303,0.6830282211303711,0.11537618935108185,0.0004485331301111728,0.010590127669274807,0.005257032345980406,0.012772630900144577
855.0,6.526913761241006e+17,Sat Oct 10 03:45:25 +0000 2015,How to tell if your boss is a #bully? http://t.co/ZkdbiUZx1D,3346224328.0,189.0,169.0,698.0,3694.0,0.0,1.0,0.9626389145851135,0.012014719657599926,0.025346392765641212,0.011816877871751785,0.0027917411644011736,0.017737332731485367,0.7640724182128906,0.0012949082301929593,0.00604087533429265,0.037520881742239,0.15872500836849213
856.0,6.526812874221158e+17,Sat Oct 10 03:05:19 +0000 2015,"Beyond concussions, improving #emotional health of athletes? http://t.co/cL4PGxTuIv",3346224328.0,189.0,169.0,698.0,3694.0,0.0,1.0,0.9785639047622681,0.002198074944317341,0.019238043576478958,0.018023068085312843,0.0008984742453321815,0.08219623565673828,0.013131771236658096,0.0005866470164619386,0.002498459769412875,0.0006787419551983476,0.8819866180419922
857.0,6.526762935327416e+17,Sat Oct 10 02:45:29 +0000 2015,#Bariatric surgery increases risk of #suicide? http://t.co/tM6Pjsu0x8,3346224328.0,189.0,169.0,698.0,3694.0,0.0,1.0,0.9555630683898926,0.005889801308512688,0.038547150790691376,0.003849700791761279,0.001118272077292204,0.0074478560127317905,0.006682584993541241,0.007800646126270294,0.002650757785886526,0.0015855259262025356,0.9688647389411926
858.0,6.526687575889879e+17,Sat Oct 10 02:15:32 +0000 2015,Reducing separation #anxiety in preschoolers? http://t.co/fuXD5po4Kw,3346224328.0,189.0,169.0,698.0,3694.0,1.0,1.0,0.9009862542152405,0.027859805151820183,0.07115400582551956,0.4171562194824219,0.0014251129468902946,0.38024112582206726,0.0429515466094017,0.007542123086750507,0.017796887084841728,0.015846768394112587,0.11704026907682419
859.0,6.52661193610498e+17,Sat Oct 10 01:45:29 +0000 2015,What is #trichotillomania? http://t.co/4pW4BPurBp,3346224328.0,189.0,169.0,698.0,3694.0,0.0,1.0,0.9795715808868408,0.0027043342124670744,0.017724109813570976,0.01585276424884796,0.0011586167383939028,0.03819563239812851,0.13290472328662872,0.005461656488478184,0.002645587781444192,0.014801621437072754,0.7889794111251831
860.0,6.52651091562242e+17,Sat Oct 10 01:05:20 +0000 2015,#Married people should have better #sex? http://t.co/4e3zJV62xo,3346224328.0,189.0,169.0,698.0,3694.0,0.0,1.0,0.9733707904815674,0.0076867383904755116,0.018942469730973244,0.002732996130362153,0.002050020731985569,0.2562693953514099,0.4481164515018463,0.0004518026835285127,0.003371130907908082,0.01193240936845541,0.275075763463974
861.0,6.526461258796032e+17,Sat Oct 10 00:45:36 +0000 2015,How have you avoided #cheating? http://t.co/ZMpINlgQng,3346224328.0,189.0,169.0,698.0,3694.0,0.0,1.0,0.951517641544342,0.0024433741346001625,0.04603899270296097,0.0012864532181993127,0.0016573519678786397,0.0008448110893368721,0.005128934513777494,0.009186701849102974,0.8895570039749146,0.025223692879080772,0.06711509823799133
862.0,6.526359946934559e+17,Sat Oct 10 00:05:21 +0000 2015,#Runner’s high like #marijuana high? http://t.co/DxOgxyuDRP,3346224328.0,189.0,169.0,698.0,3694.0,0.0,1.0,0.9774875044822693,0.0022276053205132484,0.020284852012991905,0.013123900629580021,0.0013800845481455326,0.021541563794016838,0.07335758209228516,0.0011967176105827093,0.013008941896259785,0.00494743138551712,0.8714438080787659
863.0,6.526234783241298e+17,Fri Oct 09 23:15:37 +0000 2015,What’s #wrong with me: #women http://t.co/3vslooiONq,3346224328.0,189.0,169.0,698.0,3694.0,0.0,1.0,0.9722875356674194,0.003581796772778034,0.024130653589963913,0.009017393924295902,0.022739222273230553,0.011203153990209103,0.6927016377449036,0.003299550386145711,0.03358108922839165,0.03228797763586044,0.19516998529434204
864.0,6.52605823798145e+17,Fri Oct 09 22:05:27 +0000 2015,#Bullied about  breastfeeding? http://t.co/HfjMtp21da,3346224328.0,189.0,169.0,698.0,3694.0,0.0,1.0,0.933790385723114,0.0043607596307992935,0.06184879690408707,0.007387649267911911,0.0025412875693291426,0.010034262202680111,0.5001695156097412,0.005265919491648674,0.12605062127113342,0.24848517775535583,0.10006556659936905
865.0,6.52590736433619e+17,Fri Oct 09 21:05:30 +0000 2015,The dark side of prescription #drugs: http://t.co/y50LCNJ5O6,3346224328.0,189.0,169.0,698.0,3694.0,0.0,1.0,0.9728990197181702,0.0034016405697911978,0.02369937114417553,0.0012150333495810628,0.004598757717758417,0.034933120012283325,0.4532407522201538,0.0053877029567956924,0.07855572551488876,0.08917142450809479,0.33289748430252075
866.0,6.525831719560765e+17,Fri Oct 09 20:35:27 +0000 2015,What do you know about #narcolepsy? http://t.co/0whcq5LL17,3346224328.0,189.0,169.0,698.0,3694.0,0.0,1.0,0.9547603130340576,0.011046957224607468,0.034192755818367004,0.05178100988268852,0.001708387047983706,0.02061052992939949,0.07027692347764969,0.0010164905106648803,0.008823643438518047,0.004289323929697275,0.8414936661720276
867.0,6.52520277792936e+17,Fri Oct 09 16:25:32 +0000 2015,Mass #killers rely on past perpetrators: http://t.co/i9heuemW2z,3346224328.0,189.0,169.0,698.0,3694.0,0.0,1.0,0.9715795516967773,0.008275450207293034,0.020145010203123093,0.0010923140216618776,0.010554010048508644,0.0808868408203125,0.04446191340684891,0.0014170834328979254,0.014006027951836586,0.001802185783162713,0.845779538154602
868.0,6.525153310643937e+17,Fri Oct 09 16:05:52 +0000 2015,#Relationships and conquering fear? http://t.co/TymVhlASwn,3346224328.0,189.0,169.0,698.0,3694.0,0.0,1.0,0.9464619755744934,0.004603859968483448,0.048934150487184525,0.0034752318169921637,0.00306340167298913,0.010880003683269024,0.015241577289998531,0.0009516152204014361,0.9275287389755249,0.021288640797138214,0.01757081225514412
869.0,6.524522525406659e+17,Fri Oct 09 11:55:13 +0000 2015,What is emotional and psychological #trauma? http://t.co/ERLn5WDGxV,3346224328.0,189.0,169.0,698.0,3694.0,1.0,1.0,0.9791688323020935,0.0028580594807863235,0.017973147332668304,0.008624473586678505,0.0013060300843790174,0.13043472170829773,0.23324590921401978,0.0030624347273260355,0.0021993382833898067,0.013301669619977474,0.6078254580497742
870.0,6.524397466318561e+17,Fri Oct 09 11:05:31 +0000 2015,#Alcoholism is a subtle foe http://t.co/JNGWbUaCs0,3346224328.0,189.0,169.0,698.0,3694.0,0.0,1.0,0.9613705277442932,0.004981434904038906,0.03364801034331322,0.3610107898712158,0.005669415928423405,0.5053165555000305,0.019605889916419983,0.0010465026134625077,0.00677919015288353,0.0016077092150226235,0.09896393120288849
871.0,6.52427135450239e+17,Fri Oct 09 10:15:25 +0000 2015,Parents influence #teens decisions about drunk driving? http://t.co/pEHD5UhHSX,3346224328.0,189.0,169.0,698.0,3694.0,0.0,1.0,0.9343211650848389,0.006630362942814827,0.059048499912023544,0.009861954487860203,0.001049886574037373,0.4662320911884308,0.04016508907079697,0.0009463715832680464,0.0012668477138504386,0.002245390322059393,0.47823241353034973
872.0,6.524094694486385e+17,Fri Oct 09 09:05:13 +0000 2015,Myths that undermine #addiction #recovery? http://t.co/pQJjKIRxhO,3346224328.0,189.0,169.0,698.0,3694.0,0.0,1.0,0.9751088619232178,0.0023915013298392296,0.022499680519104004,0.0022863990161567926,0.001134272781200707,0.13195106387138367,0.21942181885242462,0.001971897669136524,0.006357847712934017,0.030238455161452293,0.6066382527351379
873.0,6.523943722527252e+17,Fri Oct 09 08:05:13 +0000 2015,Is adult ADHD  linked to #addiction? http://t.co/lplmBkjiKC,3346224328.0,189.0,169.0,698.0,3694.0,0.0,1.0,0.9441421031951904,0.00629486795514822,0.049563027918338776,0.006827936507761478,0.0038578957319259644,0.29110458493232727,0.19715720415115356,0.018384801223874092,0.06371359527111053,0.21826188266277313,0.20069211721420288
874.0,6.523792614378988e+17,Fri Oct 09 07:05:11 +0000 2015,How #spirituality can help you beat #addiction? http://t.co/CovBO6TghT,3346224328.0,189.0,169.0,698.0,3694.0,0.0,1.0,0.9730581641197205,0.006035451777279377,0.020906344056129456,0.0015554663259536028,0.001263852696865797,0.021929362788796425,0.08104907721281052,0.0008702841005288064,0.004370355978608131,0.0037204695399850607,0.8852411508560181
875.0,6.523630028140462e+17,Fri Oct 09 06:00:34 +0000 2015,#Teens who died after hypnosis? http://t.co/ezbf2Skany,3346224328.0,189.0,169.0,698.0,3694.0,0.0,1.0,0.9716140627861023,0.0032949165906757116,0.025091005489230156,0.0026889783330261707,0.001041847513988614,0.004571509547531605,0.013236362487077713,0.007002151571214199,0.003726307302713394,0.003725900314748287,0.9640069007873535
876.0,6.523490424464384e+17,Fri Oct 09 05:05:06 +0000 2015,What’s it like to date someone with #bipolar disorder? http://t.co/Kgj5Pt2uKi,3346224328.0,189.0,169.0,698.0,3694.0,0.0,1.0,0.9566318392753601,0.005232829134911299,0.0381353422999382,0.04335920140147209,0.007508300710469484,0.009768856689333916,0.14641791582107544,0.004287300631403923,0.15129929780960083,0.013515540398657322,0.6238435506820679
877.0,6.523414915500032e+17,Fri Oct 09 04:35:06 +0000 2015,How do you take care of yourself at #work? #selfcare http://t.co/EdqfPI2u6o,3346224328.0,189.0,169.0,698.0,3694.0,0.0,1.0,0.9694089889526367,0.010103552602231503,0.020487431436777115,0.0025111509021371603,0.019993139430880547,0.6747166514396667,0.275395005941391,0.0002685914805624634,0.003854527836665511,0.016698632389307022,0.00656219944357872
878.0,6.523389684454564e+17,Fri Oct 09 04:25:04 +0000 2015,#College kids and #alcohol: http://t.co/ePL4MtqnHt,3346224328.0,189.0,169.0,698.0,3694.0,0.0,1.0,0.9888951778411865,0.0013932428555563092,0.009711545892059803,0.009292814880609512,0.002112635178491473,0.026909824460744858,0.008574624545872211,0.022286364808678627,0.0023530481848865747,0.0019164264667779207,0.926554262638092
879.0,6.523289996166717e+17,Fri Oct 09 03:45:27 +0000 2015,Have you ever suffered from low #self #esteem? http://t.co/fy4OSNogQu,3346224328.0,189.0,169.0,698.0,3694.0,0.0,1.0,0.9658159613609314,0.004036006983369589,0.030148077756166458,0.0022775670513510704,0.0013016244629397988,0.009370701387524605,0.04292198270559311,0.003197684185579419,0.0014187479391694069,0.004067472647875547,0.935444176197052
880.0,6.523188861389332e+17,Fri Oct 09 03:05:16 +0000 2015,How informed are you about psychiatric #medications? http://t.co/PGTubv61uX,3346224328.0,189.0,169.0,698.0,3694.0,0.0,1.0,0.9676448702812195,0.002286434406414628,0.03006877563893795,0.014609557576477528,0.0011307514505460858,0.2641092836856842,0.10617313534021378,0.0017863917164504528,0.002139479387551546,0.004521714057773352,0.6055297255516052
881.0,6.523139023913697e+17,Fri Oct 09 02:45:28 +0000 2015,What are the treatment options for someone who has #anorexia? http://t.co/4nGbqePZtP,3346224328.0,189.0,169.0,698.0,3694.0,0.0,1.0,0.9734377861022949,0.010908474214375019,0.015653738752007484,0.8666725158691406,0.002190457424148917,0.05261332541704178,0.006371351890265942,0.001550242188386619,0.02783380076289177,0.003856868948787451,0.03891141340136528
882.0,6.523063727432704e+17,Fri Oct 09 02:15:33 +0000 2015,Are you disciplined enough to practice daily #mindfulness? http://t.co/x7vojENMGS,3346224328.0,189.0,169.0,698.0,3694.0,0.0,1.0,0.940100371837616,0.006706360261887312,0.053193289786577225,0.0036890830378979445,0.0011226293863728642,0.11662746220827103,0.03300858289003372,0.0007409550598822534,0.001581513904966414,0.001572044799104333,0.8416576981544495
883.0,6.522988066970092e+17,Fri Oct 09 01:45:29 +0000 2015,What things can you do to raise a competent #child? http://t.co/KqKcILqDoa,3346224328.0,189.0,169.0,698.0,3694.0,0.0,1.0,0.9818768501281738,0.003045643912628293,0.015077528543770313,0.0063302903436124325,0.00046306595322676003,0.012448669411242008,0.005998347885906696,0.0016816204879432917,0.006154210306704044,0.001218081684783101,0.9657057523727417
884.0,6.522887298523259e+17,Fri Oct 09 01:05:26 +0000 2015,What have tried in an attempt to quit #smoking? #nicotine http://t.co/MHnRtWiCU9,3346224328.0,189.0,169.0,698.0,3694.0,0.0,1.0,0.9870913028717041,0.002148557687178254,0.01076008565723896,0.005241815000772476,0.002106243511661887,0.6106539368629456,0.024941712617874146,0.001961436588317156,0.0090474309399724,0.0030300230719149113,0.34301745891571045
885.0,6.522837269368218e+17,Fri Oct 09 00:45:34 +0000 2015,How does #caffeine #addiction look? http://t.co/gN0mr6OuDk,3346224328.0,189.0,169.0,698.0,3694.0,1.0,1.0,0.9360557794570923,0.006162689067423344,0.05778150632977486,0.04879927262663841,0.0020086532458662987,0.7454261183738708,0.030521584674715996,0.0028382784221321344,0.027471158653497696,0.022498778998851776,0.12043613940477371
886.0,6.522736043280916e+17,Fri Oct 09 00:05:20 +0000 2015,Do you know the signs of bad #childcare http://t.co/YPzgbEP7Mw,3346224328.0,189.0,169.0,698.0,3694.0,0.0,1.0,0.9570749402046204,0.0033138266298919916,0.039611171931028366,0.0017721963813528419,0.0016902233473956585,0.009238151833415031,0.05567639693617821,0.004000323358923197,0.0035886531695723534,0.006770716514438391,0.9172634482383728
887.0,6.522611065185075e+17,Thu Oct 08 23:15:40 +0000 2015,How would you handle a #panic #attack? #anxiety http://t.co/pX2jVcRKHi,3346224328.0,189.0,169.0,698.0,3694.0,0.0,1.0,0.9803959727287292,0.0024569197557866573,0.017147134989500046,0.002309402683749795,0.004238870460540056,0.005251624155789614,0.016998030245304108,0.034393977373838425,0.010447986423969269,0.013041483238339424,0.9133186340332031
888.0,6.522434324092764e+17,Thu Oct 08 22:05:27 +0000 2015,Is there a difference between low mood and #depression? http://t.co/9dR2Bkz5b2,3346224328.0,189.0,169.0,698.0,3694.0,0.0,1.0,0.9807361364364624,0.0033422913402318954,0.015921521931886673,0.010854292660951614,0.00144189374987036,0.019652344286441803,0.14676983654499054,0.004210282117128372,0.0018262218218296766,0.010483534075319767,0.8047615885734558
889.0,6.522283249080074e+17,Thu Oct 08 21:05:25 +0000 2015,What are the chances that #anxiety sufferers may just be too smart? http://t.co/CQgZQqt8jv,3346224328.0,189.0,169.0,698.0,3694.0,0.0,1.0,0.902655839920044,0.004728648811578751,0.09261550009250641,0.0027495301328599453,0.0019351108931005,0.255712628364563,0.3289077579975128,0.002104302402585745,0.0036047627218067646,0.041422002017498016,0.3635638356208801
890.0,6.522207695236383e+17,Thu Oct 08 20:35:23 +0000 2015,How could you be supportive if your #teen was #bullied? http://t.co/AYbx85ycZy,3346224328.0,189.0,169.0,698.0,3694.0,0.0,1.0,0.9727256298065186,0.0038170847110450268,0.023457245901226997,0.0034014161210507154,0.0020319561008363962,0.014423334039747715,0.023818552494049072,0.500542163848877,0.009256530553102493,0.1384020298719406,0.30812394618988037
891.0,6.521578717449462e+17,Thu Oct 08 16:25:27 +0000 2015,What methods do you use to #calm yourself when you’re #anxious? http://t.co/xnIPo53JJT,3346224328.0,189.0,169.0,698.0,3694.0,0.0,1.0,0.9753833413124084,0.0017992816865444183,0.022817319259047508,0.0032997208181768656,0.0007075439789332449,0.02160378359258175,0.08975611627101898,0.007187077775597572,0.005604472476989031,0.01983393169939518,0.8520073294639587
892.0,6.521528799653396e+17,Thu Oct 08 16:05:37 +0000 2015,How often do you see others practicing #mindfulness? http://t.co/u9bXzvXmzq,3346224328.0,189.0,169.0,698.0,3694.0,0.0,1.0,0.9835380911827087,0.0029404195956885815,0.013521557673811913,0.21813969314098358,0.004995813127607107,0.03955826535820961,0.031021200120449066,0.015673302114009857,0.5456811785697937,0.04595160484313965,0.09897897392511368
893.0,5.590227087644549e+17,Sat Jan 24 16:19:34 +0000 2015,"On October 8th, 2014 I was diagnosed with depression. It's a very serious thing, but I still choose to hide it behind my fake smiles.",739069418.0,132.0,85.0,1807.0,2519.0,1.0,1.0,0.9844947457313538,0.0015912367962300777,0.01391406636685133,0.001747241709381342,0.0014357506297528744,0.008494831621646881,0.009331041015684605,0.0007295363466255367,0.0020800072234123945,0.00046545968507416546,0.9757161140441895
894.0,5.5902195540453376e+17,Sat Jan 24 16:16:34 +0000 2015,"Life is just an endless labyrinth of pain and sorrow that we walk through trying to find happiness. For me, happiness is impossible to gain.",739069418.0,132.0,85.0,1807.0,2519.0,0.0,1.0,0.09672678261995316,0.6396040320396423,0.2636692225933075,0.24155966937541962,0.28232020139694214,0.44327571988105774,0.016789603978395462,0.002942788414657116,0.0052531990222632885,0.005093949846923351,0.002764870645478368
895.0,5.5902051981592576e+17,Sat Jan 24 16:10:52 +0000 2015,RT @hclark39: I've been laughing for far too long http://t.co/R8QvNH3Nu8,739069418.0,132.0,85.0,1807.0,2519.0,3.0,1.0,0.36953067779541016,0.010088830254971981,0.6203805208206177,0.010641144588589668,0.06253307312726974,0.8673433065414429,0.015733374282717705,0.002471927786245942,0.002015794161707163,0.0015576507430523634,0.03770361840724945
896.0,5.58838715423146e+17,Sat Jan 24 04:08:27 +0000 2015,"@Averi_xoxo aww, how sweet",739069418.0,132.0,85.0,1807.0,2519.0,0.0,1.0,0.9535364508628845,0.007337042596191168,0.03912654519081116,0.04917197301983833,0.0007739422144368291,0.005259503144770861,0.07793742418289185,0.037540093064308167,0.023313455283641815,0.611267626285553,0.19473598897457123
897.0,5.5882068538112e+17,Sat Jan 24 02:56:48 +0000 2015,@Averi_xoxo stalking me at work,739069418.0,132.0,85.0,1807.0,2519.0,0.0,1.0,0.9830499291419983,0.0028244522400200367,0.014125656336545944,0.00508706783875823,0.0016342111630365252,0.004920442122966051,0.004386376589536667,0.0024410951882600784,0.0013841132167726755,0.0006540224421769381,0.9794926047325134
898.0,5.583953989693604e+17,Thu Jan 22 22:46:52 +0000 2015,"You guys gotta show me how to get so many followers, I want to be like the cool kids.",739069418.0,132.0,85.0,1807.0,2519.0,0.0,1.0,0.9868146181106567,0.0026087393052875996,0.01057670172303915,0.009054894559085369,0.002962039317935705,0.009057833813130856,0.008038054220378399,0.0042313686572015285,0.0024123606272041798,0.0011630516964942217,0.9630803465843201
899.0,5.583949445752627e+17,Thu Jan 22 22:45:03 +0000 2015,@KendallAllen08 so true,739069418.0,132.0,85.0,1807.0,2519.0,0.0,1.0,0.9326173067092896,0.0031552170403301716,0.06422745436429977,0.0010461583733558655,0.0016142325475811958,0.021096868440508842,0.8326551914215088,0.00024916970869526267,0.0017454464687034488,0.014892907813191414,0.1267000138759613
900.0,5.583938243731333e+17,Thu Jan 22 22:40:36 +0000 2015,"Man, I love school.",739069418.0,132.0,85.0,1807.0,2519.0,0.0,1.0,0.9765850901603699,0.0027448986656963825,0.020669987425208092,0.0012543605407699943,0.002738005481660366,0.011059721000492573,0.012252750806510448,0.003370882710441947,0.0037039120215922594,0.001977072563022375,0.9636433720588684
901.0,5.5808956436004864e+17,Thu Jan 22 02:31:35 +0000 2015,"@Bungie Was I in the first 10 groups to beat the entire Hard Crota Raid? GT: Risen Impulse 
I would really appreciate it if I could be told.",739069418.0,132.0,85.0,1807.0,2519.0,0.0,1.0,0.9542699456214905,0.004176391754299402,0.04155373573303223,0.0021181232295930386,0.40757545828819275,0.017155202105641365,0.015189730562269688,0.005236878525465727,0.004858066327869892,0.00046242974349297583,0.5474041104316711
902.0,5.579963378246902e+17,Wed Jan 21 20:21:08 +0000 2015,@Bungie Was that supposed to be hard? GT: Risen Impulse,739069418.0,132.0,85.0,1807.0,2519.0,0.0,1.0,,,,,,,,,,,
903.0,5.579907724576031e+17,Wed Jan 21 19:59:01 +0000 2015,@Bungie We had Crota low and then he went enraged without warning.,739069418.0,132.0,85.0,1807.0,2519.0,0.0,1.0,,,,,,,,,,,
904.0,5.574064666852844e+17,Tue Jan 20 05:17:12 +0000 2015,@XboxSupport1 why is the friend's list acting up?,739069418.0,132.0,85.0,1807.0,2519.0,0.0,1.0,0.9864004850387573,0.0024451834615319967,0.011154294945299625,0.004082241095602512,0.932294487953186,0.009991944767534733,0.007698452100157738,0.0009663106757216156,0.031205179169774055,0.0005631819367408752,0.013198218308389187
905.0,5.573657089220403e+17,Tue Jan 20 02:35:15 +0000 2015,@aleahgarner_ @noahshack where*,739069418.0,132.0,85.0,1807.0,2519.0,0.0,1.0,0.8798699378967285,0.018749838694930077,0.10138019174337387,0.6859705448150635,0.0061282021924853325,0.2374526560306549,0.006160256918519735,0.0009743698756210506,0.007710741832852364,0.0021697923075407743,0.053433459252119064
906.0,5.573606371948093e+17,Tue Jan 20 02:15:05 +0000 2015,Are you guys even trying to fix these friend's list errors?,739069418.0,132.0,85.0,1807.0,2519.0,0.0,1.0,0.9629023671150208,0.0038090222515165806,0.0332886278629303,0.005607354920357466,0.0016167856520041823,0.9227573275566101,0.03498687595129013,0.00035043610841967165,0.00043491568067111075,0.0014310943661257625,0.032815124839544296
